recordType,unit,creationDate,startDate,endDate,value,day of week (numeric),day of week (string),month
HKQuantityTypeIdentifierStepCount,count,2020-09-23,1600897062,1600897142,133,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-23,1600898361,1600898433,75,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-23,1600899384,1600899410,54,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-23,1600900541,1600900902,62,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-23,1600902366,1600902384,29,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-23,1600903784,1600904029,180,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-23,1600905019,1600905109,62,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-23,1600906116,1600906715,81,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-23,1600906715,1600906756,41,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-23,1600908752,1600908814,22,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-23,1600909862,1600909971,10,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-23,1600910881,1600911480,409,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-23,1600911480,1600912079,855,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-23,1600912079,1600912678,1373,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-23,1600912678,1600913276,1204,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-23,1600913276,1600913282,10,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-23,1600913282,1600913287,10,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-23,1600913287,1600913292,8,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-23,1600913292,1600913297,12,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-23,1600913297,1600913302,10,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-23,1600913302,1600913307,7,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-23,1600913307,1600913313,12,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-23,1600913313,1600913318,8,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-23,1600913318,1600913323,10,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-23,1600913323,1600913328,6,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-23,1600913328,1600913333,11,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-23,1600913333,1600913338,10,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-23,1600913338,1600913344,10,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-23,1600913344,1600913349,10,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-23,1600913349,1600913354,10,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-23,1600913354,1600913359,10,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-23,1600913359,1600913364,10,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-23,1600913364,1600913369,10,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-23,1600913369,1600913372,4,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-23,1600913375,1600913380,9,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-23,1600913380,1600913385,12,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-23,1600913385,1600913390,13,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-23,1600913390,1600913395,14,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-23,1600913395,1600913400,13,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-23,1600913400,1600913406,14,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-23,1600913406,1600913411,13,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-23,1600913411,1600913416,15,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-23,1600913416,1600913421,14,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-23,1600913421,1600913426,14,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-23,1600913426,1600913431,14,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-23,1600913431,1600913437,14,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-23,1600913437,1600913442,14,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-23,1600913442,1600913447,14,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-23,1600913447,1600913452,13,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-23,1600913452,1600913457,14,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-23,1600913457,1600913462,14,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-23,1600913462,1600913467,14,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-23,1600913467,1600913473,13,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-23,1600913473,1600913478,14,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-23,1600913478,1600913483,12,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-23,1600913483,1600913488,15,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-23,1600913488,1600913493,13,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-23,1600913493,1600913498,13,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-23,1600913498,1600913504,14,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-23,1600913504,1600913509,13,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-23,1600913509,1600913514,14,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-23,1600913514,1600913519,13,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-23,1600913519,1600913524,14,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-23,1600913524,1600913529,13,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-23,1600913529,1600913535,14,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-23,1600913535,1600913540,13,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-23,1600913540,1600913545,14,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-23,1600913545,1600913550,13,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-23,1600913550,1600913555,14,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-23,1600913555,1600913558,7,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-23,1600913563,1600913568,17,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-23,1600913568,1600913571,2,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-23,1600913573,1600913578,10,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-23,1600913578,1600913584,9,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-23,1600913584,1600913589,10,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-23,1600913589,1600913591,6,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-23,1600913594,1600913599,5,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-23,1600913599,1600913602,3,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-23,1600913607,1600913609,5,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-23,1600913612,1600913617,8,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-23,1600913617,1600913622,6,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-23,1600913622,1600913627,9,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-23,1600913627,1600913633,8,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-23,1600913633,1600913638,10,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-23,1600913638,1600913643,6,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-23,1600913677,1600913679,3,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-23,1600913697,1600913700,1,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-23,1600913718,1600913720,4,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-23,1600913723,1600913726,1,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-23,1600914438,1600914686,142,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-23,1600916368,1600916378,6,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-23,1600916974,1600917276,123,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-23,1600918170,1600918673,15,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-23,1600919391,1600919882,383,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-23,1600920042,1600920086,27,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-23,1600923706,1600924281,88,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-23,1600924328,1600924893,93,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-23,1600924999,1600925027,32,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-23,1600925621,1600925693,11,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-23,1600926292,1600926865,110,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-23,1600926927,1600927387,31,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-23,1600927554,1600928089,102,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-23,1600928324,1600928806,99,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-23,1600928982,1600929554,44,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-23,1600929598,1600930197,617,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-24,1600930197,1600930589,487,3,Thursday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-24,1600931036,1600931472,89,3,Thursday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-24,1600931637,1600931720,31,3,Thursday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-24,1600932499,1600932866,650,3,Thursday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-24,1600933467,1600933986,104,3,Thursday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-24,1600934133,1600934368,30,3,Thursday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-24,1600934778,1600935357,145,3,Thursday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-24,1600936044,1600936046,5,3,Thursday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-24,1600940736,1600940847,36,3,Thursday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-24,1600964770,1600964881,59,3,Thursday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-24,1600966480,1600966483,14,3,Thursday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-24,1600967113,1600967120,17,3,Thursday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-24,1600969398,1600969940,85,3,Thursday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-24,1600974320,1600974905,22,3,Thursday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-24,1600983087,1600983095,18,3,Thursday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-24,1600983880,1600984004,38,3,Thursday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-24,1600985133,1600985733,161,3,Thursday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-24,1600985733,1600986107,207,3,Thursday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-24,1600986802,1600986807,9,3,Thursday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-24,1600988147,1600988477,290,3,Thursday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-24,1600989612,1600989618,17,3,Thursday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-24,1600990268,1600990720,84,3,Thursday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-24,1600991091,1600991272,28,3,Thursday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-24,1600991819,1600992368,225,3,Thursday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-24,1600992448,1600992469,8,3,Thursday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-24,1600997330,1600997890,189,3,Thursday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-24,1600998187,1600998393,40,3,Thursday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-24,1600998979,1600999382,75,3,Thursday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-24,1600999679,1601000025,163,3,Thursday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-24,1601000438,1601000575,60,3,Thursday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-24,1601002809,1601003118,391,3,Thursday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-24,1601003955,1601004380,42,3,Thursday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-24,1601004920,1601005384,35,3,Thursday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-24,1601005725,1601006254,98,3,Thursday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-24,1601007038,1601007616,151,3,Thursday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-24,1601007954,1601008104,12,3,Thursday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-24,1601008553,1601009013,49,3,Thursday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-24,1601009157,1601009162,22,3,Thursday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-24,1601010573,1601011165,80,3,Thursday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-24,1601011268,1601011820,89,3,Thursday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-24,1601011869,1601012303,212,3,Thursday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-24,1601012483,1601012491,18,3,Thursday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-24,1601013762,1601014191,27,3,Thursday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-24,1601014488,1601014939,66,3,Thursday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-24,1601016029,1601016467,101,3,Thursday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-25,1601017216,1601017802,93,4,Friday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-25,1601017952,1601018450,200,4,Friday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-25,1601018643,1601019159,107,4,Friday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-25,1601020272,1601020824,176,4,Friday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-25,1601020909,1601021508,304,4,Friday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-25,1601021508,1601022084,164,4,Friday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-25,1601022117,1601022558,13,4,Friday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-25,1601022827,1601023400,74,4,Friday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-25,1601023510,1601023732,155,4,Friday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-25,1601040700,1601041277,56,4,Friday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-25,1601042854,1601042867,21,4,Friday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-25,1601051903,1601052301,30,4,Friday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-25,1601053225,1601053230,14,4,Friday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-25,1601054312,1601054485,79,4,Friday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-25,1601056115,1601056585,142,4,Friday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-25,1601057309,1601057338,32,4,Friday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-25,1601057959,1601057969,18,4,Friday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-25,1601058945,1601059020,22,4,Friday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-25,1601060118,1601060121,1,4,Friday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-25,1601060781,1601061182,48,4,Friday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-25,1601061396,1601061667,46,4,Friday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-25,1601062072,1601062640,69,4,Friday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-25,1601062766,1601063252,59,4,Friday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-25,1601063378,1601063662,31,4,Friday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-25,1601064440,1601064616,63,4,Friday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-25,1601068732,1601069331,628,4,Friday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-25,1601069331,1601069692,241,4,Friday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-25,1601073579,1601074145,726,4,Friday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-25,1601074178,1601074777,256,4,Friday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-25,1601074777,1601074847,109,4,Friday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-25,1601076054,1601076635,353,4,Friday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-25,1601076713,1601076777,80,4,Friday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-25,1601077848,1601078439,160,4,Friday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-25,1601078522,1601078687,57,4,Friday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-25,1601080194,1601080674,21,4,Friday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-25,1601081338,1601081402,58,4,Friday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-25,1601082416,1601083017,381,4,Friday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-25,1601083017,1601083616,1392,4,Friday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-25,1601083616,1601084214,954,4,Friday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-25,1601084214,1601084813,956,4,Friday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-25,1601084813,1601085267,760,4,Friday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-25,1601085518,1601085520,6,4,Friday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-25,1601087100,1601087129,45,4,Friday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-25,1601091129,1601091193,38,4,Friday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-25,1601092657,1601093135,49,4,Friday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-25,1601096266,1601096676,53,4,Friday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-25,1601097974,1601098301,108,4,Friday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-25,1601098707,1601098723,17,4,Friday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-26,1601104059,1601104570,30,5,Saturday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-26,1601104781,1601104817,24,5,Saturday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-26,1601108895,1601109233,25,5,Saturday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-26,1601146704,1601146707,8,5,Saturday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-26,1601149076,1601149079,13,5,Saturday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-26,1601162088,1601162091,16,5,Saturday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-26,1601164185,1601164232,48,5,Saturday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-26,1601170722,1601170729,20,5,Saturday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-26,1601171368,1601171711,79,5,Saturday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-26,1601175112,1601175120,11,5,Saturday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-26,1601175672,1601176164,31,5,Saturday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-26,1601176423,1601177021,125,5,Saturday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-26,1601177023,1601177109,58,5,Saturday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-26,1601177793,1601178064,67,5,Saturday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-26,1601178425,1601179011,75,5,Saturday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-26,1601179055,1601179107,49,5,Saturday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-26,1601179687,1601180209,51,5,Saturday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-26,1601180377,1601180919,129,5,Saturday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-26,1601181071,1601181081,26,5,Saturday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-26,1601186047,1601186330,28,5,Saturday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-26,1601186815,1601187288,83,5,Saturday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-26,1601187775,1601187933,56,5,Saturday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-27,1601189446,1601189920,34,6,Sunday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-27,1601190364,1601190367,4,6,Sunday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-27,1601192424,1601192796,50,6,Sunday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-27,1601193030,1601193549,44,6,Sunday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-27,1601197443,1601197944,56,6,Sunday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-27,1601198053,1601198197,22,6,Sunday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-27,1601198690,1601199057,52,6,Sunday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-27,1601232926,1601232929,4,6,Sunday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-27,1601235433,1601235876,207,6,Sunday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-27,1601236790,1601236798,16,6,Sunday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-27,1601238061,1601238660,267,6,Sunday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-27,1601238660,1601239014,162,6,Sunday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-27,1601239476,1601239499,18,6,Sunday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-27,1601240353,1601240560,257,6,Sunday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-27,1601243298,1601243301,9,6,Sunday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-27,1601243971,1601244498,198,6,Sunday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-27,1601246075,1601246186,170,6,Sunday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-27,1601246876,1601246889,16,6,Sunday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-27,1601248971,1601249524,302,6,Sunday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-27,1601249701,1601250292,44,6,Sunday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-27,1601250470,1601250568,54,6,Sunday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-27,1601251376,1601251712,230,6,Sunday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-27,1601252034,1601252488,60,6,Sunday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-27,1601252948,1601253010,41,6,Sunday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-27,1601253735,1601254220,190,6,Sunday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-27,1601254524,1601254573,35,6,Sunday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-27,1601255234,1601255695,21,6,Sunday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-27,1601255857,1601255860,8,6,Sunday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-27,1601256988,1601257159,154,6,Sunday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-27,1601258560,1601258757,31,6,Sunday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-27,1601259273,1601259484,176,6,Sunday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-27,1601260179,1601260220,44,6,Sunday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-27,1601261317,1601261328,13,6,Sunday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-27,1601262484,1601263085,153,6,Sunday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-27,1601263085,1601263521,130,6,Sunday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-27,1601268200,1601268203,10,6,Sunday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-27,1601268892,1601268959,89,6,Sunday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-27,1601270243,1601270841,65,6,Sunday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-27,1601270841,1601271443,201,6,Sunday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-27,1601271443,1601271907,157,6,Sunday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-28,1601280780,1601281334,227,0,Monday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-28,1601281558,1601282155,191,0,Monday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-28,1601282173,1601282348,14,0,Monday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-28,1601282926,1601283442,131,0,Monday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-28,1601315679,1601315684,5,0,Monday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-28,1601317144,1601317328,109,0,Monday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-28,1601318118,1601318711,20,0,Monday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-28,1601318826,1601319366,136,0,Monday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-28,1601319564,1601320086,101,0,Monday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-28,1601321200,1601321337,49,0,Monday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-28,1601323893,1601324056,27,0,Monday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-28,1601326955,1601327020,70,0,Monday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-28,1601328540,1601329090,114,0,Monday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-28,1601329154,1601329611,180,0,Monday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-28,1601329611,1601330171,215,0,Monday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-28,1601330212,1601330752,243,0,Monday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-28,1601330814,1601331124,115,0,Monday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-28,1601331482,1601332081,605,0,Monday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-28,1601332081,1601332564,81,0,Monday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-28,1601332832,1601333170,206,0,Monday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-28,1601333452,1601334042,77,0,Monday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-28,1601334078,1601334545,212,0,Monday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-28,1601334918,1601335516,341,0,Monday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-28,1601335516,1601336115,309,0,Monday,9
